conditions,brand,year,gearbox,adress,price,image
D'occasion,Nissan,2014,Automatique,Liberte 6                                                                                 Dakar,4900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c3449bc81863a453f9cb69c1669df761/-/horizon-files-prod/ed/picture/q56xmdqn/d7b2bbb4d74c4b35bcd9572552c75bcdd53ac824.jpg
D'occasion,Dodge,2020,Automatique,Mermoz                                                                                 Dakar,17500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8cdc42ccb9e46bfe7d945e9d3b0794e4/-/horizon-files-prod/ed/picture/q56x08ze/88cc510d58bbd87aea66285683bb6e17fdfd36c4.jpg
Venant,Renault,2018,Automatique,Parcelles Assainies                                                                                 Dakar,9800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1e897ca8427456fbd1e8a2c6cb8a96db/-/horizon-files-prod/ed/picture/qq4228zw/f700bbc11ca63aa622ef426d894dcbb90115089a.jpg
Venant,Citroen,2016,Automatique,Parcelles Assainies                                                                                 Dakar,7700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/df08c16dd44ec9e7c06646892eec6dfc/-/horizon-files-prod/ed/picture/q56dd8de/9bab4bb45b97c76940cb5d4f1de09c5c13b32a92.jpg
Venant,Ford,2012,Automatique,Yoff                                                                                 Dakar,6900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5d65ba12f5d95de92b9adc9c90460354/-/horizon-files-prod/ed/picture/qpdmdd4x/8400e6b2977994f5d1d167186dcb09d8a89b28c8.jpg
D'occasion,Peugeot,2018,Automatique,Hann maristes                                                                                 Dakar,8900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b6c74a16216ffde4bfc084727c51383e/-/horizon-files-prod/ed/picture/q0g775v8/1241e3ab7daf47bcca0fef321db31f12b61a5e57.jpg
Venant,Mercedes-,Benz,2019,Sicap Sacré-cœur                                                                                 Dakar,16500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0af7859f8c7611f11ae4ea4b7907a959/-/horizon-files-prod/ed/picture/qenvvxmz/d4107223eb212084325b4f34d04c73a8a3fa5470.jpg
Venant,Range ,Rover,2016,Sicap Sacré-cœur                                                                                 Dakar,26500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c0cad0037bf5a88b990fcf84a3e607a4/-/horizon-files-prod/ed/picture/qzvp47zv/99af520028e50417ada2b7431d580bb07ba0ea37.jpg
D'occasion,Mitsubishi,2017,Automatique,Liberte 6                                                                                 Dakar,16000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1dda79068168a76cbac98002bdb06fc2/-/horizon-files-prod/ed/picture/qzvp6qxq/944f5816c2ab265f4df64442d1decc4b6bde5baa.jpg
Venant,Ford,2016,Automatique,Hlm grand-yoff                                                                                 Dakar,4700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4936537a2b0a7a4db253998403f8d8dd/-/horizon-files-prod/ed/picture/qm5gnv4w/9e940b4fc6933e46fc81d1824649a4f5b43e530a.jpg
Venant,B,M,W,Sacré-cœur                                                                                 Dakar,47500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3772850c6d2f6c24fd89f7d9415ace6f/-/horizon-files-prod/ed/picture/qm5ggdjq/6cce29ff18260190face461d5c70faf4c8230bad.jpg
Venant,Mitsubishi,2017,Automatique,Parcelles Assainies                                                                                 Dakar,9400000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d3f6231ddbcffdd5204c74b53093131b/-/horizon-files-prod/ed/picture/qgqw9zm4/4e1adf96c48679a9648482535995d4e6286833f9.jpg
Venant,Ford,2016,Automatique,Ouest foire                                                                                 Dakar,12000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f49e82a102e689336d15549216f8f337/-/horizon-files-prod/ed/picture/q8v44gdp/473b71aa722b559e309022985348c57be42eb82e.jpg
Venant,Nissan,2016,Automatique,Ouest foire                                                                                 Dakar,7999997 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1e5017876c49d9d21e4b517c3b47dad2/-/horizon-files-prod/ed/picture/q2j00gwq/c77690cae8af7ba681bbed2441be03eb71d091ee.jpg
Venant,Jeep,2018,Automatique,Ouest foire                                                                                 Dakar,16999995 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5314b6af394d62c7b6da0863ab710424/-/horizon-files-prod/ed/picture/qxjppqw0/06af060a4cd32e2343686406fe2c08f352bec96d.jpg
Venant,G,M,C,Sicap Sacré-cœur                                                                                 Dakar,12500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/816a38bfcc687a9caf5d93e299cb47c4/-/horizon-files-prod/ed/picture/qq42256v/6d0633f085c9d85e7a56ee0ee1a2c0bafa2f836f.jpg
Venant,Mercedes-,Benz,2018,Sicap Sacré-cœur                                                                                 Dakar,12000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/44124514b4edefeb53485ec17249ade6/-/horizon-files-prod/ed/picture/qngppjww/5f60365d606d405de6ef1063f3eab0d77bb0c8fa.jpg
D'occasion,Mitsubishi,2008,Manuelle,Liberte 4                                                                                 Dakar,3990000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f32d3074e1331bb58594f981bb67d4ba/-/horizon-files-prod/ed/picture/qm5p8k8w/ba6937c01a0e83e88a37f0c9cc7e245de39601c3.jpg
Venant,Mazda,2016,Automatique,Sicap Liberté                                                                                 Dakar,14000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2163a6bc9bd0b6b6d9696debbdd1afa7/-/horizon-files-prod/ed/picture/qj4qq5m4/a2c71b3e3e547fc04fb5051317a047b33316b82b.jpg
D'occasion,Jeep,2014,Automatique,Almadies                                                                                 Dakar,5500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/783a5ba3594c79efac7e9a8e81bec3e7/-/horizon-files-prod/ed/picture/q2j0z4jq/8398b3973d543e23774dc96c9e2516e3a997929e.jpg
D'occasion,Nissan,2014,Manuelle,Mbour                                                                                 Thiès,4000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/72664661776e5920c25826426a833cf1/-/horizon-files-prod/ed/picture/q9mj6g9v/9c2386d5f7b9c38652418f578b2cb26deffefbf2.jpg
Venant,Kia,2016,Automatique,Parcelles Assainies                                                                                 Dakar,9500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e56d6017a913bb46ba1b174566a0c71c/-/horizon-files-prod/ed/picture/q78wm8e5/536897aaee26b46e29bf560bdd05dea6c5f3092c.jpg
Venant,Kia,2018,Automatique,Yoff                                                                                 Dakar,10000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6149a96ebbc3e5072d945ce89042c330/-/horizon-files-prod/ed/picture/qngpp78z/c0cbc2d6a14211471c9c89f9113c6e5f515ab5d0.jpg
Venant,Peugeot,2021,Automatique,Cité keur gorgui                                                                                 Dakar,22500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99c937f3bc8a740aa571af1cd50654aa/-/horizon-files-prod/ed/picture/qkr88pnw/3a8f24320b533dee4fab6af5729dc11fb648db02.jpg
Venant,Hyundai,2017,Automatique,Sicap Sacré-cœur                                                                                 Dakar,11600000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b637d3cf7c796e145112cf20c6277d82/-/horizon-files-prod/ed/picture/qpdmdj0j/a0b68f383c62334347b76fe89d89ed3344718b37.jpg
Venant,Chevrolet,2016,Automatique,Sicap Sacré-cœur                                                                                 Dakar,5600000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7b320b90230cc59379c827608bf926bf/-/horizon-files-prod/ed/picture/q0g7wgwe/82f648dddc0561b0abc5b176054915fcbeabeb4f.jpg
Venant,Kia,2016,Automatique,Sicap Sacré-cœur                                                                                 Dakar,10900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/67f9b9dbed4f07dfcc253ea89eb36506/-/horizon-files-prod/ed/picture/q9mjmp48/5779214c7e0e8f0ef6e7706431fce7593e4fb188.jpg
Venant,B,M,W,Sicap Sacré-cœur                                                                                 Dakar,17900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d710e4a5821a06e515fa1809683578d5/-/horizon-files-prod/ed/picture/qzvp4m2v/96e9f2a092b1a605e22c62f0af8811be5b3ff0cc.jpg
Venant,Toyota,2016,Automatique,Sicap Sacré-cœur                                                                                 Dakar,14500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/445af0b13559e7240df434494e176e27/-/horizon-files-prod/ed/picture/qq42dep6/60a4915936dafef46cac2584d1e4b4af25854672.jpg
Venant,Mercedes-,Benz,2016,Sicap Sacré-cœur                                                                                 Dakar,16500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/44f2752a65cf09d6d5b2a88aeabbee02/-/horizon-files-prod/ed/picture/qngpg27e/d1e73d54d822398a774a60c85c6574441c79240c.jpg
Venant,Hyundai,2016,Automatique,Sicap Sacré-cœur                                                                                 Dakar,7800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8f0d9f4aabce357a9441021c59ba2d9a/-/horizon-files-prod/ed/picture/qm5g5epq/80afcffae5e55e472df51eea703f74a13b13f7ff.jpg
Venant,Mitsubishi,2017,Automatique,Plateau                                                                                 Dakar,9500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1101a1abd106a95fb8ad0844fed58d81/-/horizon-files-prod/ed/picture/qrz8q85q/801ac1f51ca295bfe06b4134dac53be97e6df847.jpg
D'occasion,Nissan,2014,Manuelle,Mbour                                                                                 Thiès,4000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/72664661776e5920c25826426a833cf1/-/horizon-files-prod/ed/picture/q9mj6g9v/9c2386d5f7b9c38652418f578b2cb26deffefbf2.jpg
Venant,Ford,2016,Automatique,Hlm grand-yoff                                                                                 Dakar,4700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4936537a2b0a7a4db253998403f8d8dd/-/horizon-files-prod/ed/picture/qm5gnv4w/9e940b4fc6933e46fc81d1824649a4f5b43e530a.jpg
Venant,Ford,2017,Automatique,Nord foire                                                                                 Dakar,8500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/225235803b2e018e328f8748dd999a15/-/horizon-files-prod/ed/picture/qrz88z5q/4ef1d9b56dd84f2513eaa97c4d71168131d284b9.jpg
Venant,Mercedes-,Benz,2016,Point-e                                                                                 Dakar,14500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8379b50d68d91586d3c53fa5811c7562/-/horizon-files-prod/ed/picture/q9mjjmg7/f55301637ebf0b14a7a5ed882b175acc560f124a.jpg
Venant,Volkswagen,2023,Automatique,Amitié                                                                                 Dakar,39400000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a14576c943709a6ec073671ea4fc1e3d/-/horizon-files-prod/ed/picture/q56d4mj2/fd75cefa5b34aef6c858b64ab7d5ff634063ad11.jpg
D'occasion,Hyundai,2011,Manuelle,Derkle                                                                                 Dakar,5000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f1285950991cd4e5ba1cbc76b532cb23/-/horizon-files-prod/ed/picture/qrz8v9k2/0e1254ad39450cc4ef1a50352e507f5f264a63e3.jpg
Venant,Ford,2017,Automatique,VDN                                                                                 Dakar,7200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8ee535c02d59a5b6b7cd9232c6ad47aa/-/horizon-files-prod/ed/picture/q2jqp4r8/d2a3abe330c4405d66eb91e760aa445c5ddfcf2c.jpg
Venant,Nissan,2019,Automatique,VDN                                                                                 Dakar,10200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cb36161ca1fabb010f564a521b61b154/-/horizon-files-prod/ed/picture/q2jqd0mj/6d3e247c4ef49923533a097f8035e5d16a863193.jpg
Venant,Mercedes-,Benz,2019,Ouest foire                                                                                 Dakar,15000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/81a6af329df510ed1d3c5411493785f4/-/horizon-files-prod/ed/picture/q9mj9e5p/acaa1e50cc3ab75baf9db136c72f93508ab7c1d8.jpg
Venant,B,M,W,Ouest foire                                                                                 Dakar,12000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8bdf65b14d8e3e10e841a011b7a3565b/-/horizon-files-prod/ed/picture/qzvpdm56/1605f5b6804bf1abd7cf2418ca265a35b6013398.jpg
Venant,Mitsubishi,2015,Manuelle,Almadies                                                                                 Dakar,11200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/691f9aaeb6a861e96575782bfb60b7b2/-/horizon-files-prod/ed/picture/q8v5q6er/7c3b8f8908d91144b334f8c41843bc2dcdc67866.jpg
Venant,Ford,2016,Automatique,Cite Mixta                                                                                 Dakar,5200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c8db199ab84a85e5b38edaf658f3361/-/horizon-files-prod/ed/picture/qxjpxnn0/e5a75d7c5b3ee21342fe26fd2f8282798932a444.jpg
Venant,Ford,2016,Automatique,Hlm grand-yoff                                                                                 Dakar,4700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4936537a2b0a7a4db253998403f8d8dd/-/horizon-files-prod/ed/picture/qm5gnv4w/9e940b4fc6933e46fc81d1824649a4f5b43e530a.jpg
D'occasion,Mercedes-,Benz,2009,Médina                                                                                 Dakar,6300000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c1a2b8f588355cd38c65f307cd53fe54/-/horizon-files-prod/ed/picture/qrz2wx4x/ad220e788d0bf6b561fa1cc17dddbc65740ef1cc.jpg
Venant,Ford,2016,Automatique,VDN                                                                                 Dakar,21000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d80c486b84768d57837428212edd082c/-/horizon-files-prod/ed/picture/qde7k8e0/bda940341414c52b804ca1d15c6cab56a3cf1a80.jpg
D'occasion,Kia,2016,Automatique,Yoff                                                                                 Dakar,10400000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/199ceaae1b8be97738f72031fa1cd48c/-/horizon-files-prod/ed/picture/q8v45wr7/6380d9e5f0b7e05acaf06e953ab820c0dc53fba5.jpg
D'occasion,Ford,2011,Automatique,Golf                                                                                 Dakar,25000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7af415f15536532b6646fa64cf84254f/-eyJvciI6OTB9/horizon-files-prod/ed/picture/qkr8gz2z/023029293f2a65b26c1e03f2c4630a7afbdc4698.jpg
Venant,Hyundai,2015,Automatique,Grand-Dakar                                                                                 Dakar,6000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/75770a9f2ae6662d61ac45dfc386213d/-/horizon-files-prod/ed/picture/qrz8vx04/66f17d2a6a58112c43ebfbe579dbbbc873f13c61.jpg
Venant,Range ,Rover,2016,Grand-Dakar                                                                                 Dakar,23000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7a96264665f0c6647bca7ab4e05a178a/-/horizon-files-prod/ed/picture/qrz8vx82/70bbc8389389d98402bcb0815b73a6639ec612bd.jpg
Venant,Hyundai,2017,Automatique,Grand-Dakar                                                                                 Dakar,11500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d1a59a120a9b10865fd976fe171d26cb/-/horizon-files-prod/ed/picture/qzvpd02g/aeba8d50a142be2ea6c6abf8e1723a02f7d04b17.jpg
Venant,Kia,2016,Automatique,Grand-Dakar                                                                                 Dakar,11500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99ab32d1110e67278fa9c3d74ba718f8/-/horizon-files-prod/ed/picture/q78w56v8/1e5b84c1268dbdf00c3d04248c30caeee7bb7a44.jpg
